Date,State,Country,Cumulative_cases,Cumulative_death,Daily_cases,Daily_death,Latitude,Longitude,Temperature,Min_temperature,Max_temperature,Wind_speed,Precipitation,Fog_Presence,Population,Population Density/km,Median_Age,Sex_Ratio,Age%_65+,Hospital Beds/1000,Available Beds/1000,Confirmed Cases/1000,Lung Patients (F),Lung Patients (M),Life Expectancy (M),Life Expectancy (F),Total_tests_conducted,Out_Travels (mill.),In_travels(mill.),Domestic_Travels (mill.),
28-02-2020,,Bahrain,36,0,3,0,26.0275,50.55,19.39,17.72,22,11.7,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.021,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
29-02-2020,,Bahrain,41,0,5,0,26.0275,50.55,19.61,16.28,23,6.4,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.024,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
1/3/2020,,Bahrain,47,0,6,0,26.0275,50.55,21.72,18.72,27,7.9,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.028,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
2/3/2020,,Bahrain,49,0,2,0,26.0275,50.55,20.17,17.72,23,14.5,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.029,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
3/3/2020,,Bahrain,49,0,0,0,26.0275,50.55,19.94,18,22,17.5,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.029,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
4/3/2020,,Bahrain,52,0,3,0,26.0275,50.55,19,17,22,13.6,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.031,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
5/3/2020,,Bahrain,55,0,3,0,26.0275,50.55,19.39,17,22,10.5,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.032,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
6/3/2020,,Bahrain,60,0,5,0,26.0275,50.55,19.83,15.61,24,5,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.035,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
7/3/2020,,Bahrain,85,0,25,0,26.0275,50.55,21.89,18,27,7.6,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.05,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
8/3/2020,,Bahrain,85,0,0,0,26.0275,50.55,21.72,17.72,26,5.1,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.05,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
9/3/2020,,Bahrain,95,0,10,0,26.0275,50.55,21,19,23,11.2,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.056,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
10/3/2020,,Bahrain,110,0,15,0,26.0275,50.55,21.28,19,25.39,6.2,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.065,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
11/3/2020,,Bahrain,195,0,85,0,26.0275,50.55,20.78,17,24.61,4.1,0,1,1701575,2239,32,0.95,3.08,6.8,2.04,0.115,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
12/3/2020,,Bahrain,195,0,0,0,26.0275,50.55,21.72,16.61,26,4.5,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.115,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
13-03-2020,,Bahrain,195,0,0,0,26.0275,50.55,22.11,19.72,26.39,8.3,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.115,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
14-03-2020,,Bahrain,210,0,15,0,26.0275,50.55,22.78,21.72,27.61,10.2,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.123,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
15-03-2020,,Bahrain,214,0,4,0,26.0275,50.55,24.61,21.61,31.22,10,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.126,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
16-03-2020,,Bahrain,214,1,0,1,26.0275,50.55,23.17,21,26,6.2,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.126,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
17-03-2020,,Bahrain,228,1,14,0,26.0275,50.55,23.78,19.72,28,7.8,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.134,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
18-03-2020,,Bahrain,256,1,28,0,26.0275,50.55,23.94,21.5,27.5,12.8,99.99,1,1701575,2239,32,0.95,3.08,6.8,2.04,0.15,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
19-03-2020,,Bahrain,278,1,22,0,26.0275,50.55,23.5,21,27,8.9,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.163,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
20-03-2020,,Bahrain,285,1,7,0,26.0275,50.55,23.39,19.78,26.11,6.8,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.167,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
21-03-2020,,Bahrain,305,1,20,0,26.0275,50.55,23.44,20.28,26,10.7,99.99,1,1701575,2239,32,0.95,3.08,6.8,2.04,0.179,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
22-03-2020,,Bahrain,334,2,29,1,26.0275,50.55,22.28,20,27,15.2,0.25,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.196,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
23-03-2020,,Bahrain,377,2,43,0,26.0275,50.55,19.94,18,22,11.5,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.222,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
24-03-2020,,Bahrain,392,3,15,1,26.0275,50.55,20.72,16.78,24.22,5.1,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.23,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
25-03-2020,,Bahrain,419,4,27,1,26.0275,50.55,22,17.5,26.11,6.7,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.246,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
26-03-2020,,Bahrain,458,4,39,0,26.0275,50.55,22.39,20,24.61,9.3,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.269,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
27-03-2020,,Bahrain,466,4,8,0,26.0275,50.55,24.17,21.78,28,15.9,0,0,1701575,2239,32,0.95,3.08,6.8,2.04,0.274,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
28-03-2020,,Bahrain,476,4,10,0,26.0275,50.55,25,23,29,13.5,0,1,1701575,2239,32,0.95,3.08,6.8,2.04,0.28,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
29-03-2020,,Bahrain,499,4,23,0,26.0275,50.55,24.5,21.78,31,14.8,0,1,1701575,2239,32,0.95,3.08,6.8,2.04,0.293,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
30-03-2020,,Bahrain,515,4,16,0,26.0275,50.55,24.5,21.78,31,14.8,0,1,1701575,2239,32,0.95,3.08,6.8,2.04,0.303,13.83,22.39,76.9,81.5,33852,2.86,12.045,3.809,
22-01-2020,,Egypt,0,0,0,0,26,30,13.33,5.61,18.22,4.6,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
23-01-2020,,Egypt,0,0,0,0,26,30,14,5.22,19.61,2.3,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
24-01-2020,,Egypt,0,0,0,0,26,30,13,4.61,19.72,3.4,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
25-01-2020,,Egypt,0,0,0,0,26,30,13.89,7.61,20.22,4,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
26-01-2020,,Egypt,0,0,0,0,26,30,14.72,9.11,21,3.3,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
27-01-2020,,Egypt,0,0,0,0,26,30,13.28,3.61,22.78,1.6,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
28-01-2020,,Egypt,0,0,0,0,26,30,14.28,3,24.61,2.2,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
29-01-2020,,Egypt,0,0,0,0,26,30,12.44,4,21.78,3,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
30-01-2020,,Egypt,0,0,0,0,26,30,13.39,3,22.22,4.5,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
31-01-2020,,Egypt,0,0,0,0,26,30,15.17,5.61,21.39,5,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
1/2/2020,,Egypt,0,0,0,0,26,30,15,4.78,22.61,3.1,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
2/2/2020,,Egypt,0,0,0,0,26,30,14.33,6.22,23.22,2.1,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
3/2/2020,,Egypt,0,0,0,0,26,30,14.89,6.39,23.61,2.9,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
4/2/2020,,Egypt,0,0,0,0,26,30,13.78,8.78,23.22,2.1,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
5/2/2020,,Egypt,0,0,0,0,26,30,15.44,6.61,25.72,2,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
6/2/2020,,Egypt,0,0,0,0,26,30,19.39,9,27.28,2.2,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
7/2/2020,,Egypt,0,0,0,0,26,30,15.28,8,23.22,4.5,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
8/2/2020,,Egypt,0,0,0,0,26,30,12.44,6.39,19.39,4.9,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
9/2/2020,,Egypt,0,0,0,0,26,30,12.78,3.78,19.39,3.9,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
10/2/2020,,Egypt,0,0,0,0,26,30,12.11,5,17.39,8,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
11/2/2020,,Egypt,0,0,0,0,26,30,11.56,4.39,19,4.6,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
12/2/2020,,Egypt,0,0,0,0,26,30,18.06,12.61,23.22,4.6,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
13-02-2020,,Egypt,0,0,0,0,26,30,18.56,4.22,26,3,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
14-02-2020,,Egypt,1,0,1,0,26,30,18.83,6.22,26.78,2.8,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
15-02-2020,,Egypt,1,0,0,0,26,30,19,8.22,28.78,3.2,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
16-02-2020,,Egypt,1,0,0,0,26,30,17.17,6.61,24.22,5.1,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
17-02-2020,,Egypt,1,0,0,0,26,30,16,7.61,22.78,3,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
18-02-2020,,Egypt,1,0,0,0,26,30,15.94,9.61,23.61,3.9,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
19-02-2020,,Egypt,1,0,0,0,26,30,15.89,11,22.78,5.4,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
20-02-2020,,Egypt,1,0,0,0,26,30,15.17,6.39,22.61,2.1,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
21-02-2020,,Egypt,1,0,0,0,26,30,15.72,6.39,24.22,2,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
22-02-2020,,Egypt,1,0,0,0,26,30,16.11,9.78,22,2.8,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
23-02-2020,,Egypt,1,0,0,0,26,30,15.06,6,22.61,3.4,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
24-02-2020,,Egypt,1,0,0,0,26,30,13.78,8,17.78,8,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
25-02-2020,,Egypt,1,0,0,0,26,30,13.72,5.22,21.22,2.7,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
26-02-2020,,Egypt,1,0,0,0,26,30,15.06,5.39,24.39,2.4,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
27-02-2020,,Egypt,1,0,0,0,26,30,18.67,5.78,29,2.6,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
28-02-2020,,Egypt,1,0,0,0,26,30,18.67,9.22,28.22,2,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
29-02-2020,,Egypt,1,0,0,0,26,30,20.11,10.78,25.5,6.2,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
1/3/2020,,Egypt,2,0,1,0,26,30,18.06,10.61,24.61,5.9,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
2/3/2020,,Egypt,2,0,0,0,26,30,16.83,6.61,25.78,4.7,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
3/3/2020,,Egypt,2,0,0,0,26,30,18.67,7.39,29.22,3.4,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
4/3/2020,,Egypt,2,0,0,0,26,30,20.44,7.61,31.61,2.5,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
5/3/2020,,Egypt,3,0,1,0,26,30,23.94,13,33.61,3.3,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
6/3/2020,,Egypt,15,0,12,0,26,30,18.28,14.78,24.61,6.5,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0001,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
7/3/2020,,Egypt,15,0,0,0,26,30,18.67,8.61,26.61,4.5,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0001,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
8/3/2020,,Egypt,49,1,34,1,26,30,20.89,9,31.39,2.7,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0005,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
9/3/2020,,Egypt,55,1,6,0,26,30,23,12,33.22,4.2,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0005,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
10/3/2020,,Egypt,59,1,4,0,26,30,22.61,16.78,29,14.5,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0006,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
11/3/2020,,Egypt,60,1,1,0,26,30,22.61,16.78,27.39,9.4,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0006,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
12/3/2020,,Egypt,67,1,7,0,26,30,23.28,13.61,27.39,21.5,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0007,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
13-03-2020,,Egypt,80,2,13,1,26,30,17.44,10.78,24.78,13.4,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0008,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
14-03-2020,,Egypt,109,2,29,0,26,30,21.33,11.78,27.39,4,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0011,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
15-03-2020,,Egypt,110,2,1,0,26,30,19.44,11.78,28,2.7,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0011,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
16-03-2020,,Egypt,150,2,40,0,26,30,22,12.61,30.39,2.4,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0015,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
17-03-2020,,Egypt,196,4,46,2,26,30,21.06,13.22,28.39,5.7,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0019,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
18-03-2020,,Egypt,196,6,0,2,26,30,17.44,9.78,23,7.1,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0019,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
19-03-2020,,Egypt,256,6,60,0,26,30,18.11,9.61,25.78,4.5,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0025,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
20-03-2020,,Egypt,285,8,29,2,26,30,17.67,9.78,24.78,3.6,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0028,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
21-03-2020,,Egypt,294,10,9,2,26,30,16.83,10.39,23.61,7.5,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0029,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
22-03-2020,,Egypt,327,14,33,4,26,30,17.78,7.39,27.22,3.1,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0032,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
23-03-2020,,Egypt,366,19,39,5,26,30,23.61,12.61,33.61,1.9,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0036,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
24-03-2020,,Egypt,402,20,36,1,26,30,26,18.61,33.39,3.4,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0039,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
25-03-2020,,Egypt,456,21,54,1,26,30,23.5,15,31.61,4.5,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0045,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
26-03-2020,,Egypt,495,24,39,3,26,30,26.28,15,36.61,2.6,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0048,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
27-03-2020,,Egypt,536,30,41,6,26,30,26.39,22.22,30.61,18,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0052,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
28-03-2020,,Egypt,576,36,40,6,26,30,21.56,16.22,27,8.1,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0056,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
29-03-2020,,Egypt,609,40,33,4,26,30,22,12.78,28,6,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.006,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
30-03-2020,,Egypt,656,41,47,1,26,30,22,12.78,28,6,0,0,102334404,103,25,1.05,4.28,1.6,0.4,0.0064,19.19,27.17,71.8,74.7,25250,6.18,11.346,N/A,
22-01-2020,,Iraq,0,0,0,0,33,44,9.33,8.78,10.89,5.6,0.28,1,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
23-01-2020,,Iraq,0,0,0,0,33,44,10,7,14.72,3.9,0.01,0,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
24-01-2020,,Iraq,0,0,0,0,33,44,9.67,7,14,11.3,0,1,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
25-01-2020,,Iraq,0,0,0,0,33,44,8.89,5.78,12.5,6.6,0.55,0,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
26-01-2020,,Iraq,0,0,0,0,33,44,9.39,4.39,14.61,8,0,0,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
27-01-2020,,Iraq,0,0,0,0,33,44,8.67,2.72,15.39,5.2,0,0,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
28-01-2020,,Iraq,0,0,0,0,33,44,10.39,2,16.72,3.4,0,0,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
29-01-2020,,Iraq,0,0,0,0,33,44,12.72,8,18.89,6.5,0,0,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
30-01-2020,,Iraq,0,0,0,0,33,44,11.89,5.5,19,2.4,0,0,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
31-01-2020,,Iraq,0,0,0,0,33,44,13.5,6.89,20.5,10.3,0,1,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
1/2/2020,,Iraq,0,0,0,0,33,44,10.61,5.61,14.89,6.2,0.02,0,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
2/2/2020,,Iraq,0,0,0,0,33,44,9.44,4.11,15.22,4.7,0,0,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
3/2/2020,,Iraq,0,0,0,0,33,44,8.5,2.11,14.61,4.8,0,0,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
4/2/2020,,Iraq,0,0,0,0,33,44,11.06,2.78,18.39,4.6,0,0,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
5/2/2020,,Iraq,0,0,0,0,33,44,13.5,6,21,6,0,0,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
6/2/2020,,Iraq,0,0,0,0,33,44,16.33,7.61,23.61,5.7,0,0,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
7/2/2020,,Iraq,0,0,0,0,33,44,16.67,10.5,23.61,8.2,0,0,40222493,93,21,1.02,3.55,1.4,0.35,0,0.69,18.37,72.6,77.2,Not Reported,N/A,N/A,N/A,
